shot_id,shot_distance,time_clock,shot_result,quarter
214009042412,6.83,14.4,False,3
214009042413,1.49,5.9,False,4
214009042414,6.8,16.6,False,4
214009042415,7.38,11.8,True,4
214009042416,7.38,12.9,True,5
214008852417,1.07,18.0,False,2
214008852418,7.5,18.8,False,2
214008852419,6.71,3.3,False,3
214008852420,0.67,14.4,True,4
214008852421,0.3,24.0,True,4
214008852422,6.95,12.0,False,4
214008852423,7.71,17.5,False,4
214008812424,7.47,13.2,False,1
214008812425,1.31,15.6,False,4
214008812426,1.37,15.1,True,4
214008812427,7.47,17.9,False,4
214008812428,7.44,15.3,False,4
214009072429,3.84,4.0,False,1
214009072431,3.38,7.6,False,1
214009072432,0.58,0.0,False,1
214009072434,2.83,16.0,False,2
214009072435,4.66,14.2,True,2
214009072436,6.77,0.0,True,2
214009072437,4.54,8.0,False,3
214009072439,5.73,12.8,False,3
214009072440,2.26,12.5,True,3
214009072441,6.46,15.1,True,4
214009072442,7.25,11.7,False,4
214008952443,1.25,14.2,False,1
214008952444,1.46,9.0,True,1
214008952445,6.89,15.9,True,1
214008952446,1.37,14.9,False,2
214008952447,5.3,18.4,False,2
214008952448,7.38,17.2,False,2
214008952449,1.55,9.0,False,2
214008952450,6.89,18.3,False,2
214008952451,2.41,9.4,True,3
214008952452,1.37,16.4,False,4
214008952453,0.94,15.6,True,4
214009042454,7.35,10.8,False,1
214009042455,0.49,5.9,False,3
214009042456,3.63,1.2,False,3
214009042457,6.86,1.2,False,4
214009042458,8.38,15.3,True,4
214009042459,7.89,0.0,False,5
214008852460,6.86,7.3,False,1
214008852461,1.28,7.1,False,1
214008852462,7.71,16.3,True,4
214008812463,2.23,11.8,True,1
214008812464,4.57,7.7,False,1
214008812466,7.41,17.5,False,4
214008812467,7.22,18.9,False,4
214009042468,1.04,6.0,True,2
214009042469,6.74,18.9,False,2
214009042470,2.19,18.9,True,2
214008852471,1.07,10.1,True,1
214008852472,1.07,17.9,False,2
214008852473,1.04,22.3,False,2
214008852474,7.32,10.4,False,3
214008852475,7.32,11.9,True,3
214008852476,1.22,22.3,False,3
214008852477,1.25,19.3,False,4
214008812478,1.62,18.8,True,2
214008812479,6.89,11.8,False,4
214009042480,5.76,4.0,False,1
214009042481,7.44,18.7,False,1
214009042482,6.83,20.4,False,1
214009042483,0.73,19.7,True,1
214009042484,0.58,3.7,True,1
214009042485,6.43,10.6,False,2
214009042486,0.49,9.9,False,2
214009042487,6.83,10.0,False,2
214009042488,0.09,23.0,False,2
214009042489,4.42,24.0,True,2
214009042490,6.98,17.4,False,2
214009042491,6.4,9.1,False,3
214009042492,1.01,6.6,True,3
214009042493,4.79,5.0,True,3
214009042494,5.7,1.5,False,3
214009042495,0.88,13.2,False,4
214009042496,5.33,9.4,False,4
214009042497,5.91,8.2,True,4
214009042498,0.37,9.3,False,4
214009042499,0.7,5.1,False,5
214009042500,0.85,2.4,False,5
214008852501,0.64,19.2,True,1
214008852502,7.1,4.4,False,1
214008852503,7.41,19.8,True,1
214008852504,6.0,14.0,True,2
214008852505,0.88,4.8,False,2
214008852506,0.91,2.5,False,3
214008852507,1.55,8.0,True,3
214008852508,7.41,13.6,False,3
214008852509,5.55,22.5,False,3
214008852510,1.68,9.4,False,4
214008812511,0.58,5.7,True,1
214008812512,6.37,14.3,False,1
214008812513,5.58,13.4,False,1
214008812514,1.58,7.1,False,2
214008812515,7.41,18.2,False,2
214008812516,6.34,12.5,True,2
214008812517,7.5,13.0,False,4
214009042518,4.36,10.8,False,1
214009042519,6.07,13.0,True,1
214009042520,1.58,22.6,False,4
214008852521,2.26,13.2,False,1
214008852522,4.42,16.2,False,1
214008852523,1.19,9.0,False,1
214008852524,0.76,15.9,True,1
214008852525,6.0,15.2,True,1
214008852526,5.39,11.8,True,1
214008852527,5.52,15.0,False,3
214008852528,1.16,19.9,False,3
214008852529,2.74,15.0,True,3
214008852530,1.25,21.5,True,3
214009072540,0.24,19.4,True,1
214009072542,1.34,22.5,True,1
214009072543,5.33,12.7,False,1
214009072545,1.16,24.0,False,2
214009072546,0.67,21.1,False,2
214009072547,3.11,9.8,True,2
214009072548,2.65,10.6,True,3
214008952549,3.35,19.6,False,3
214009072554,7.56,6.3,False,3
214008952555,0.76,13.0,True,1
214008952556,5.43,1.9,False,1
214008952557,6.95,11.0,False,2
214008952558,7.41,16.0,False,2
214008952559,7.44,14.0,False,3
214008952560,3.87,22.0,False,3
214008972561,5.64,15.9,True,1
214008972562,7.8,8.7,True,1
214008972563,7.5,11.5,False,1
214008972564,7.77,12.1,False,2
214008972565,7.77,11.4,True,2
214008972566,4.75,16.0,False,2
214008972567,7.89,7.6,False,2
214008972568,0.88,19.3,False,3
214008972569,7.8,13.8,True,3
214008972570,1.62,22.0,True,3
214008972571,6.95,9.8,False,3
214008972572,7.35,10.3,True,4
214008972573,0.91,22.1,True,4
214008972574,7.86,4.4,False,4
214008972575,0.61,19.2,False,4
214008872576,1.95,16.9,False,1
214008872577,3.72,13.3,True,1
214008872578,8.02,21.9,False,1
214008872579,7.68,19.5,False,1
214008872580,6.61,6.5,False,2
214008872581,7.56,15.9,True,2
214008872582,7.89,15.7,True,2
214008872583,2.65,18.3,False,2
214008872584,6.61,20.6,False,3
214008872585,7.92,15.8,False,3
214008872586,7.28,7.9,False,4
214008872587,7.74,0.0,False,4
214009072588,5.09,10.9,True,1
214009072589,6.71,3.9,False,1
214009072590,2.19,13.9,True,1
214009072591,0.55,14.1,False,1
214009072592,4.08,12.2,True,1
214009072593,5.18,13.4,True,2
214009072594,3.02,20.3,True,2
214009072595,6.89,11.0,False,4
214009072596,7.86,5.4,False,4
214008952597,2.01,13.3,False,1
214008952598,7.35,8.9,True,1
214008952599,5.64,14.3,False,1
214008952600,4.51,3.8,False,2
214008952601,2.47,14.3,True,2
214008952602,3.84,8.1,False,3
214008952603,5.39,4.7,False,3
214008952604,2.87,16.7,False,3
214008952605,1.92,7.5,False,3
214008952606,0.61,5.4,True,3
214008952607,7.56,10.0,False,3
214008952608,7.22,14.0,True,3
214008952609,7.32,12.5,True,3
214008952610,2.5,20.1,False,3
214008952611,5.15,17.8,False,3
214008952612,6.19,9.5,True,3
214008952613,5.15,13.0,False,3
214008952614,5.94,13.6,False,4
214008952615,1.46,14.1,False,4
214008952616,6.98,18.2,False,4
214009072618,6.1,6.5,False,2
214009072619,3.29,13.6,True,2
214009072620,7.56,3.0,False,3
214009072622,5.52,3.6,True,3
214009072623,2.07,21.4,False,3
214009072624,2.96,6.0,False,3
214009072625,1.01,1.6,True,3
214009072626,1.52,8.4,True,4
214009072627,4.75,0.8,True,4
214009072628,6.19,8.0,True,4
214009072629,6.64,18.9,False,4
214008952630,0.88,21.4,True,1
214008952631,1.52,16.0,True,1
214008952632,1.43,0.0,False,1
214008952633,6.25,10.3,True,2
214008952634,2.68,2.3,True,2
214008952635,1.77,7.4,False,2
214008952636,6.07,6.3,True,3
214008952637,1.04,12.1,True,4
214008952638,6.8,14.3,True,4
214008952639,5.61,12.0,False,4
214009072640,4.33,0.0,False,1
214009072641,6.89,12.6,True,2
214009072642,3.26,16.3,True,2
214009072643,7.41,8.3,True,2
214009072645,6.95,7.1,False,3
214008952646,3.2,1.0,False,1
214008952647,7.47,8.0,False,1
214008952648,7.25,6.0,True,1
214008952649,1.28,11.7,True,1
214008952650,3.6,12.4,False,2
214008952651,5.88,14.4,False,3
214008952652,6.55,19.7,False,3
214008952653,2.29,11.0,False,4
214009012654,2.35,13.5,False,1
214009012655,1.58,11.2,False,1
214009012656,1.55,10.2,False,1
214009012657,1.25,14.1,True,2
214009012658,5.58,13.9,True,3
214009012659,0.37,9.0,True,3
214009012660,0.55,7.7,True,3
214009012661,1.89,13.8,True,3
214009012662,5.03,9.9,False,3
214009012663,2.56,1.1,True,4
214009012664,0.4,24.0,True,4
214009012665,3.11,3.7,False,4
214009012666,6.71,9.5,False,2
214009012667,1.68,19.4,False,2
214008942668,0.55,13.4,False,1
214008942669,6.68,13.0,False,1
214008942670,0.27,19.0,False,2
214008942671,5.33,9.3,False,3
214008942672,1.04,0.0,False,3
214009012686,0.55,24.0,True,1
214009012687,0.7,22.9,False,1
214009012688,0.4,18.8,True,2
214009012689,0.55,11.4,False,2
214009012690,1.49,17.9,False,2
214009012691,0.52,20.4,True,3
214009012692,0.58,21.5,True,4
214009012693,0.61,6.3,True,4
214009012694,0.73,6.0,True,4
214009012695,5.27,4.6,True,1
214009012696,0.61,14.9,True,1
214009012697,0.61,6.5,False,1
214009012698,2.68,15.0,False,1
214009012699,1.25,12.0,True,1
214009012700,0.61,21.0,True,2
214009012701,2.56,8.0,True,2
214009012702,2.23,5.0,True,3
214009012703,4.36,6.0,True,3
214009012704,0.27,15.8,True,3
214009012705,3.75,9.4,True,3
214009012706,7.47,0.8,False,4
214009012707,6.61,1.9,False,4
214009012708,2.77,0.0,True,4
214008942709,3.75,6.4,False,1
214008942710,2.29,7.1,True,1
214008942711,2.19,6.9,False,1
214008942712,5.52,3.9,False,1
214008942713,1.49,4.5,True,1
214008942714,2.93,13.6,True,1
214008942715,4.3,8.7,False,2
214008942716,0.55,16.7,False,3
214008942717,6.37,5.8,True,3
214008942718,0.76,14.5,False,3
214008942719,6.55,3.0,False,3
214008942720,3.72,15.4,True,3
214008942721,6.0,6.5,False,3
214008942722,3.32,13.5,False,4
214008942723,0.52,9.3,True,4
214009012724,6.61,14.9,True,1
214009012725,5.43,16.3,False,1
214009012726,5.7,20.0,True,1
214009012727,4.88,8.1,False,2
214009012728,4.45,6.1,False,3
214009012729,6.34,6.5,False,3
214009012730,6.74,14.0,False,3
214009012731,7.32,6.2,False,4
214008942732,7.62,3.6,False,1
214008942733,4.63,13.2,True,1
214008942734,6.92,10.0,True,1
214008942735,4.42,6.8,True,1
214008942736,6.86,19.2,False,1
214008942737,5.97,0.0,True,1
214008942738,6.83,14.9,True,3
214008942739,2.74,14.5,False,3
214008942740,6.22,15.2,True,4
214008942741,6.64,9.0,False,4
214008942742,7.38,15.8,False,4
214008942743,6.77,16.6,False,4
214008942744,0.61,0.0,True,4
214009012745,0.49,9.7,False,1
214009012746,6.49,13.5,True,1
214009012747,4.42,13.6,False,2
214009012748,7.16,12.0,False,2
214009012749,0.7,6.6,True,3
214009012750,7.56,9.6,False,3
214009012751,3.23,0.0,False,3
214009012752,4.24,16.0,False,4
214009012753,5.49,16.7,True,1
214009012754,1.8,9.0,False,1
214009012755,7.32,16.6,True,2
214009012756,1.1,20.6,True,2
214009012757,7.35,15.0,False,3
214009012758,1.28,8.6,True,3
214009012759,3.26,9.8,True,4
214009012760,3.44,10.3,True,4
214009012761,6.8,4.0,False,4
214008942762,1.37,13.8,False,1
214008942763,2.77,9.1,True,1
214008942764,0.98,18.6,True,1
214008942765,7.44,14.9,False,2
214008942766,0.55,8.0,False,2
214008942767,6.49,11.9,True,2
214008942768,7.56,7.2,False,2
214008942769,3.35,17.4,False,3
214008942770,3.47,15.1,False,3
214008942771,1.74,17.0,True,3
214008942772,1.19,13.7,False,4
214008962773,5.88,10.9,True,1
214008962775,1.74,9.0,False,4
214006692776,6.83,11.7,False,1
214006692777,6.31,20.9,True,1
214006692778,5.58,9.1,True,1
214006692779,0.88,8.3,True,2
214006692780,6.1,12.3,False,2
214006692781,6.31,14.3,False,2
214006692782,1.58,15.9,True,3
214006692783,4.75,9.6,False,3
214006692784,0.52,13.8,True,3
214006692785,3.69,24.0,True,4
214006692794,4.82,19.0,False,4
214006692795,6.31,8.7,False,4
214006692796,7.25,10.5,True,4
214006692797,7.53,14.6,False,2
214006692798,5.46,13.5,False,4
214006692801,6.89,5.0,False,4
214008962802,7.28,17.2,False,3
214008962803,7.28,12.3,False,4
214006692805,6.74,18.4,False,1
214006692806,7.35,8.4,False,2
214006692807,2.53,6.9,False,2
214006692808,3.93,14.8,True,3
214006692809,6.28,15.8,True,3
214006692810,1.74,19.5,True,3
214006692811,7.25,7.2,True,4
214006692812,7.19,17.9,False,4
214008892817,0.58,2.6,True,1
214008892818,0.4,13.1,True,2
214008892819,0.58,6.1,True,3
214008922823,7.41,7.0,False,1
214008922824,7.77,4.6,False,1
214008922825,7.25,20.6,True,4
214008832826,7.59,11.6,False,2
214008962827,2.47,8.9,True,1
214008962828,2.04,15.9,False,1
214008962829,1.22,12.4,False,1
214008962830,0.94,8.8,False,1
214008962832,1.49,8.2,True,2
214008962833,7.56,20.3,True,2
214008962835,5.52,2.2,True,2
214008962836,5.79,19.9,False,3
214008962837,1.37,19.6,False,3
214008962838,7.8,12.5,False,3
214008962839,1.07,19.9,False,3
214008962840,1.19,20.4,True,3
214008962841,2.68,17.7,False,4
214008962842,7.96,0.7,False,4
214008962843,7.71,20.3,False,4
214006692844,7.62,10.3,False,1
214006692845,7.74,12.8,False,2
214006692846,8.69,1.5,False,3
214006692847,7.38,18.2,True,3
214006692848,6.19,4.6,False,3
214006692849,7.8,12.2,True,3
214006692850,6.64,10.0,False,3
214009032866,6.19,11.0,False,1
214009032867,0.85,20.2,False,1
214009032868,1.37,22.0,True,1
214009032869,1.07,20.9,True,1
214009032870,6.77,17.7,False,1
214009032871,0.7,20.9,True,1
214009032872,0.15,5.9,False,1
214009032873,1.25,21.3,True,1
214009032874,6.8,1.6,False,1
214009032875,0.91,16.4,False,1
214009032876,0.49,7.9,False,1
214009032877,7.38,19.2,False,3
214009032878,6.71,11.7,False,3
214009032879,7.68,9.2,False,4
214009042881,1.89,9.4,False,2
214009042882,7.53,8.5,False,2
214009042883,1.13,13.0,True,2
214009042884,0.06,13.1,False,2
214009042885,7.53,10.5,False,3
214009042887,2.04,11.1,True,4
214009042888,1.07,22.3,False,4
214009042889,8.26,13.0,True,4
214009042891,7.35,19.7,False,4
214009042892,6.43,18.6,True,5
214008782893,7.74,10.8,False,1
214008782895,6.95,22.5,True,1
214008782896,8.38,15.5,False,1
214008782897,5.39,9.0,False,2
214008782898,1.77,8.3,True,2
214008782899,9.75,0.0,True,2
214008782900,6.71,10.1,True,3
214008782901,7.28,1.8,False,3
214008782902,7.86,11.9,False,3
214008782903,7.32,7.0,True,3
214008782904,1.89,16.9,False,3
214008782905,0.76,14.3,False,3
214008782906,7.13,0.0,False,3
214008782907,7.25,2.5,False,4
214009032909,0.73,24.0,False,1
214009032913,2.07,22.5,False,2
214009032916,1.77,23.0,True,3
214009032921,2.74,20.1,False,4
214008982922,7.74,16.9,False,2
214008982923,6.8,7.7,False,2
214008982924,7.62,5.6,False,2
214008982925,6.55,5.8,True,3
214008982926,7.38,14.3,True,3
214008912927,0.88,16.5,True,2
214008912930,7.5,14.0,False,4
214008912931,2.56,9.5,False,4
214008912932,7.92,17.0,True,4
214008912933,0.09,24.0,False,4
214008912934,0.12,24.0,False,4
214008802935,7.56,10.7,True,2
214009042936,7.41,13.2,False,3
214009042937,6.92,5.0,False,3
214008782938,7.71,18.4,False,1
214008782939,4.82,11.1,False,2
214008782940,7.35,8.8,False,3
214008782941,7.04,21.7,True,3
214008782942,7.13,11.0,True,3
214008782943,4.63,1.1,True,3
214008782944,7.01,3.3,False,3
214009012945,6.89,13.6,False,1
214009012946,1.43,16.0,False,1
214009012947,5.61,14.3,True,2
214009012948,6.86,19.9,False,2
214009012949,6.68,0.9,True,2
214009012950,6.37,7.6,True,2
214009012951,7.28,12.8,False,2
214009012952,7.56,17.7,False,3
214009012953,3.23,2.9,True,3
214008922954,0.24,22.5,True,1
214008922955,5.82,15.4,True,1
214008922956,6.83,18.0,False,1
214008922957,0.85,13.8,True,2
214008922958,0.85,2.7,False,3
214008922959,6.92,4.9,False,3
214008922960,6.89,13.0,False,4
214008922961,7.04,22.0,False,4
214008922962,7.13,0.6,False,4
214008922963,6.92,3.4,False,4
214008922964,7.16,14.6,True,4
214008922965,7.62,18.4,False,4
214008832966,7.32,16.4,False,1
214008832967,0.91,20.6,True,1
214008832968,7.35,14.7,False,3
214008832969,8.32,4.0,False,4
214009012970,6.68,10.1,False,1
214009012971,1.19,21.9,True,1
214009012972,7.65,15.2,True,2
214009012973,6.74,18.3,True,3
214009012974,2.77,8.9,False,4
214009012975,7.74,7.2,False,4
214008922976,7.32,19.7,False,1
214008922977,7.32,6.5,True,2
214008922978,4.27,13.2,True,2
214008922979,7.77,11.9,True,2
214008922980,6.89,10.9,True,2
214008922981,1.8,13.0,False,2
214008922982,5.52,10.4,True,3
214008922983,7.19,19.7,True,3
214008922984,2.07,12.0,True,3
214008922985,1.4,11.5,True,3
214008922986,7.47,3.4,False,3
214008922987,6.8,11.7,False,4
214008922988,8.69,24.0,False,4
214008832989,7.22,19.0,False,2
214008832990,6.83,13.8,False,3
214008832991,7.47,16.4,True,4
214009012992,2.19,9.6,False,1
214009012993,7.65,18.2,True,1
214009012994,0.98,15.7,True,1
214009012995,7.5,4.2,True,1
214009012996,2.07,6.7,True,1
214009012997,2.04,7.5,False,3
214009012998,2.16,3.8,False,3
214009012999,1.31,12.3,False,3
214009013000,0.7,10.5,False,3
214009013001,7.35,13.3,False,3
214008923004,1.55,9.8,True,1
214008923005,7.62,18.6,False,1
214008923006,7.59,15.0,True,1
214008923007,2.16,13.6,False,1
214008923008,0.64,13.0,False,2
214008923009,0.7,24.0,False,2
214008923010,7.53,10.8,False,2
214008923011,2.29,9.8,True,2
214008923012,3.08,12.2,False,3
214008923013,0.94,24.0,False,3
214008923014,7.53,15.4,True,4
214008923015,1.58,5.2,False,4
214008923016,7.65,15.0,True,4
214008923017,7.01,16.8,False,4
214008833018,7.68,16.8,True,1
214008833019,7.59,14.0,False,1
214008833020,2.1,10.7,True,1
214008833021,7.5,14.2,True,1
214008833024,1.43,5.1,True,3
214008833025,1.83,14.0,True,3
214008833026,1.77,14.0,True,3
214008833029,6.89,0.2,False,4
214008833031,1.52,10.3,False,4
214009013032,1.1,20.1,True,1
214009013033,7.62,16.0,True,1
214009013034,7.44,16.7,False,1
214009013035,2.35,13.9,False,1
214009013036,6.31,1.5,False,1
214009013038,0.94,15.3,True,2
214009013039,7.44,10.7,False,2
214009013040,7.41,5.7,False,3
214009013041,0.91,19.7,True,3
214009013042,8.02,6.0,False,3
214009013043,7.35,20.0,True,3
214009013044,7.41,18.2,False,4
214009013045,0.27,16.2,False,4
214009013046,5.03,6.4,True,4
214009013047,1.65,2.0,False,4
214008833048,5.43,8.2,False,1
214008833049,0.73,14.1,True,1
214008833050,7.71,14.1,True,1
214008833051,0.91,16.4,False,1
214008833052,2.29,22.8,False,1
214008833053,6.77,13.2,False,1
214008833054,0.85,18.0,True,1
214008833055,5.27,8.4,False,1
214008833056,0.94,17.0,True,2
214008833058,1.22,17.8,False,2
214008833061,7.44,11.0,True,3
214008833062,7.53,1.5,False,4
214008833064,7.62,3.6,False,4
214008833065,1.71,14.3,False,5
214009013066,1.83,8.8,True,1
214009013067,6.55,18.5,True,1
214009013068,0.85,16.8,False,1
214009013069,7.83,17.6,True,1
214009013070,1.46,12.7,False,2
214009013071,1.4,9.8,True,2
214009013072,1.68,0.9,False,3
214009013073,6.95,10.7,False,3
214009013074,1.58,14.3,True,4
214008923075,7.38,11.2,False,1
214008923076,7.44,15.0,False,1
214008923077,7.5,11.1,True,1
214008923078,6.92,11.6,True,1
214008923079,6.83,11.9,True,2
214008923080,7.41,15.9,False,2
214008923081,6.95,19.3,False,2
214008923082,2.04,2.2,False,3
214008923083,6.92,13.6,False,3
214008833084,7.19,16.7,True,1
214008833085,6.98,13.8,False,1
214008833086,1.31,20.8,False,2
214008833087,2.23,12.6,True,3
214008833088,7.35,8.1,True,3
214008833089,7.44,5.7,True,5
214008833090,7.32,6.9,False,5
214009013091,0.79,9.1,True,2
214009053092,5.97,14.2,False,2
214009053093,10.61,0.0,False,3
214008873095,1.86,14.2,False,1
214008873096,1.34,15.4,True,1
214008873097,1.04,16.8,True,1
214008873098,0.37,21.4,True,2
214008873099,7.56,14.2,False,3
214009033107,2.56,18.7,True,2
214009053108,7.38,16.9,False,2
214009053109,2.04,14.7,False,2
214009053110,0.91,16.1,False,2
214009053112,0.58,5.2,True,3
214009053113,0.24,21.4,False,4
214009053114,6.34,13.0,False,4
214009053115,1.43,8.2,False,4
214009053116,1.04,11.2,False,1
214009053117,1.13,22.2,True,1
214009053118,4.39,9.0,False,1
214009053119,0.49,17.7,True,1
214009053120,6.04,5.0,False,2
214009053121,2.71,13.3,True,2
214009053122,5.76,5.2,False,2
214009053123,4.79,14.4,False,3
214009053124,3.78,16.8,True,3
214009053125,6.4,14.1,False,3
214009053126,0.61,11.8,True,3
214009053127,2.32,1.4,False,3
214009053128,1.25,10.0,True,4
214009053129,4.88,13.7,False,4
214009053130,2.16,10.1,True,4
214009053131,2.13,11.0,False,4
214009053132,3.69,10.6,False,4
214008873136,4.05,19.2,False,2
214008873151,4.63,14.8,False,4
214009033152,7.32,9.5,False,1
214009033153,4.75,12.8,False,2
214009033154,7.68,15.4,False,2
214009033155,4.94,11.6,True,2
214009033156,6.86,15.8,False,2
214009033157,7.56,0.0,False,3
214009033158,1.16,20.0,True,4
214009033159,6.64,5.3,False,4
214008893160,7.74,11.5,True,1
214008893162,7.77,2.5,False,2
214008893163,0.88,20.2,True,2
214008893164,6.92,14.1,True,2
214008893165,7.77,8.7,False,2
214008893166,6.19,14.2,True,2
214008893168,6.13,3.6,True,3
214008893169,0.64,21.0,True,3
214008893170,1.16,11.7,True,3
214008843172,0.73,16.9,True,1
214008843173,6.28,12.1,True,1
214008843174,10.36,0.0,False,1
214008843175,6.98,8.5,False,2
214008843176,0.88,5.0,True,2
214008843177,1.49,11.7,False,2
214008843178,7.68,18.0,False,3
214008843179,6.1,2.6,True,3
214008843180,1.86,13.8,False,4
214009053181,7.44,10.6,False,1
214009053182,0.37,4.6,True,1
214009053183,7.19,20.8,True,1
214009053184,2.29,13.0,False,1
214009053185,1.62,13.2,True,1
214009053186,6.95,12.0,False,2
214009053188,6.83,9.2,False,3
214009053190,6.89,10.3,False,4
214009053191,0.73,20.0,False,4
214008873196,7.38,18.5,True,2
214009063203,1.49,24.0,False,1
214009063204,6.22,14.5,True,1
214009063205,2.13,10.9,False,1
214009063206,1.92,10.8,False,1
214009063207,3.63,9.8,False,2
214009063208,1.37,9.0,False,2
214009063209,1.37,13.9,True,2
214009063210,3.96,10.8,True,3
214006693211,0.82,16.0,False,1
214006693212,5.55,14.1,False,1
214006693213,1.31,13.0,True,2
214006693214,0.88,12.0,True,3
214006693215,4.94,16.0,False,3
214006693216,2.53,12.9,False,4
214008793217,5.94,15.7,False,1
214008793218,7.59,15.1,False,1
214008793219,0.94,9.9,True,4
214009063221,4.24,22.8,False,1
214009063222,1.07,20.3,True,1
214009063223,3.17,13.6,False,1
214009063224,0.88,18.4,False,2
214009063225,1.1,21.0,True,3
214009063226,5.3,19.6,False,3
214009063228,1.28,17.6,False,4
214009063229,0.91,12.6,False,4
214009063230,0.76,19.4,True,4
214009063231,0.85,23.7,True,4
214006693232,5.06,11.9,False,1
214006693233,4.45,7.3,False,2
214006693234,0.67,19.1,False,2
214006693235,1.13,20.9,True,3
214006693236,2.16,12.9,False,3
214006693237,4.51,15.5,False,3
214006693238,1.07,20.5,True,4
214008793239,5.52,5.3,True,1
214008793240,1.25,17.4,True,1
214008793241,7.86,10.1,False,1
214008793242,3.32,14.2,False,2
214008793243,4.79,12.6,True,2
214008793244,0.85,17.0,True,2
214008793245,1.52,0.0,False,2
214008793246,4.6,2.0,False,3
214008793247,0.18,14.2,False,3
214008793248,1.95,13.5,True,3
214008793249,0.61,18.9,False,3
214008793250,7.28,8.0,False,4
214008793251,1.31,20.2,False,4
214009063259,1.77,11.4,False,1
214009063260,7.47,15.6,True,1
214009063261,0.37,9.2,False,2
214009063264,6.55,15.6,False,4
214009063265,5.58,13.3,True,4
214009063266,7.41,15.5,False,4
214006693267,7.62,10.6,False,1
214006693268,4.42,24.0,True,1
214006693269,5.88,12.3,False,1
214006693270,7.5,12.3,True,1
214006693271,1.4,20.0,True,2
214006693272,1.65,19.8,True,2
214006693273,0.82,19.2,False,2
214006693274,2.26,11.5,False,2
214006693275,7.53,0.0,False,2
214006693276,7.16,20.3,True,3
214006693277,0.73,20.1,True,3
214008793279,7.5,17.0,False,1
214008793280,1.37,20.7,False,1
214008793281,1.68,12.2,False,1
214008793282,7.19,12.0,True,2
214008793285,7.71,9.7,False,2
214008793286,5.27,14.0,True,2
214008793287,6.46,2.7,False,2
214008793288,3.93,12.4,False,2
214008793289,0.85,8.6,False,3
214008793290,7.32,15.4,False,3
214009063291,6.89,15.1,True,1
214009063292,5.97,0.4,False,1
214009063293,1.65,18.7,False,2
214009063294,5.49,12.7,False,4
214006693295,6.61,16.0,True,1
214006693296,0.21,4.8,False,1
214006693297,2.32,3.3,True,1
214006693298,0.67,15.1,False,2
214006693299,1.37,14.2,True,2
214006693300,7.44,9.2,True,2
214006693301,5.06,11.1,True,2
214006693302,0.4,13.8,True,2
214006693303,7.47,10.3,False,3
214006693304,7.44,3.3,True,3
214006693305,2.8,11.1,False,4
214006693306,5.85,1.7,False,4
214008793307,1.43,20.2,True,2
214008793308,4.79,20.8,False,2
214008793309,0.88,17.2,False,2
214008793310,6.98,12.1,False,3
214008793311,0.37,11.0,True,4
214008793315,1.68,24.0,True,4
214008793316,4.54,14.6,True,4
214008793317,7.41,9.4,False,4
214009063318,7.56,16.3,False,2
214009063319,7.38,12.8,False,4
214009063322,7.35,16.9,True,4
214009063323,1.74,17.8,True,4
214006693324,0.91,10.2,True,2
214006693325,0.76,14.4,False,2
214006693327,1.71,7.0,False,4
214006693328,0.34,9.7,True,4
214006693329,1.34,10.5,True,4
214006693330,7.53,6.4,True,4
214006693331,7.8,13.0,False,4
214009063334,0.85,13.5,True,1
214009063335,1.74,13.6,False,1
214009063336,4.82,4.6,True,1
214009063337,0.61,13.8,False,1
214009063339,0.4,2.0,False,1
214009063340,0.27,17.9,True,3
214009063342,1.04,9.0,False,3
214009063343,2.29,9.0,False,3
214006693344,1.62,18.3,True,1
214006693345,7.47,14.0,True,1
214006693347,5.79,14.8,False,2
214006693350,1.62,21.7,True,3
214009063354,3.9,16.1,False,1
214009063356,0.88,24.0,True,1
214009063357,2.68,12.2,False,1
214009063358,6.83,17.9,False,2
214009063359,2.47,8.4,False,2
214009063360,2.26,6.9,True,2
214009063361,2.38,15.8,False,2
214009063362,1.43,22.0,True,2
214009063363,2.65,6.1,False,2
214009063364,1.07,20.9,False,2
214009063365,1.95,6.4,False,2
214009063366,7.35,4.2,False,3
214009063367,1.55,14.9,False,3
214009063368,0.73,6.9,True,3
214009063369,1.46,18.8,False,3
214006693370,2.93,11.2,True,1
214006693371,1.77,13.0,True,1
214006693373,0.55,23.3,False,1
214006693375,7.47,16.0,True,2
214006693376,6.89,10.7,True,2
214006693377,6.86,17.9,True,3
214006693378,0.88,14.6,True,3
214006693379,2.62,19.0,False,3
214006693380,5.36,12.1,True,3
214006693382,7.77,8.2,False,3
214006693383,0.3,21.1,False,3
214006693384,1.8,3.7,False,3
214008793385,4.66,17.4,True,1
214008793386,0.46,4.8,True,1
214008793387,2.53,8.0,False,1
214008793388,4.97,9.6,False,1
214008793389,2.19,10.6,True,1
214008793390,6.13,7.7,False,1
214008793391,3.38,19.1,False,1
214008793392,3.38,16.2,True,1
214008793393,5.52,0.0,False,1
214008793394,2.23,11.6,False,2
214008793395,0.85,23.6,False,2
214008793396,0.94,22.6,True,2
214008793397,2.74,12.5,True,3
214008793398,2.9,20.7,True,3
214008793399,3.96,12.4,False,3
214008793400,2.8,9.0,True,3
214008793401,4.39,8.4,False,3
214008793402,7.62,18.6,True,4
214008793403,2.07,6.2,False,4
214008793404,5.0,15.2,False,4
214008793405,2.83,12.4,False,4
214008793406,1.55,17.4,True,4
214009063407,2.9,6.9,False,2
