shot_id,shooter_id,defender_id,defender_distance
214008842024,22972.0,23050.0,0.67
214008842025,22972.0,22897.0,3.47
214008842027,22972.0,22997.0,0.7
214008842028,22972.0,22997.0,1.13
214008842029,22972.0,23088.0,0.76
214008842030,22972.0,23088.0,0.76
214008842031,22972.0,22997.0,1.22
214009022032,23204.0,23375.0,0.03
214009022033,23204.0,23231.0,1.13
214009022034,23204.0,23231.0,1.46
214009022035,23204.0,23024.0,0.88
214009022036,23204.0,23375.0,1.34
214009022038,23204.0,23483.0,0.98
214009022039,23204.0,23375.0,2.23
214009022040,23204.0,23024.0,0.55
214008952041,23204.0,23252.0,3.41
214008952042,23204.0,22968.0,0.7
214008952043,23204.0,22968.0,1.01
214008952044,23204.0,22968.0,0.34
214008952045,23204.0,22968.0,1.65
214008952046,23204.0,22968.0,1.65
214008952047,23204.0,22968.0,1.49
214008952048,23204.0,23305.0,0.98
214008952049,23204.0,22886.0,1.37
214008952050,23204.0,22886.0,1.31
214008952052,23204.0,22968.0,1.46
214008842053,23204.0,23050.0,1.77
214008842054,23204.0,22997.0,2.07
214008842055,23204.0,23050.0,0.55
214008842056,23204.0,23050.0,0.76
214008842057,23204.0,23050.0,1.25
214008842058,23204.0,23050.0,0.37
214009002059,23276.0,23460.0,0.88
214009002060,23276.0,23460.0,0.67
214009002061,23276.0,23460.0,1.28
214009002062,23276.0,23462.0,1.55
214009002063,23276.0,23460.0,1.01
214009002064,23276.0,23460.0,0.55
214009002065,23276.0,23166.0,0.79
214009002066,23276.0,23460.0,0.61
214008912067,23276.0,22908.0,0.76
214008912068,23276.0,23350.0,1.07
214008912070,23276.0,22908.0,0.76
214008912071,23276.0,22908.0,0.76
214008912072,23276.0,23161.0,0.21
214008832073,23276.0,22918.0,0.79
214008832074,23276.0,23274.0,0.67
214008832075,23276.0,23274.0,0.61
214008832076,23276.0,23274.0,2.01
214008832077,23276.0,23274.0,0.79
214008832078,23276.0,23179.0,0.7
214008832079,23276.0,23413.0,0.34
214008832080,23276.0,23274.0,1.55
214009082081,22870.0,23352.0,3.47
214009082082,22870.0,23352.0,0.91
214009082083,22870.0,23108.0,0.27
214009082084,22870.0,23352.0,0.98
214009082085,22870.0,23312.0,2.01
214009082086,22870.0,23357.0,0.58
214009082087,22870.0,23357.0,0.88
214008792088,22870.0,23075.0,1.4
214008792089,22870.0,22969.0,1.22
214008792090,22870.0,23247.0,1.34
214008792091,22870.0,23247.0,0.67
214009022092,22891.0,23314.0,1.89
214009022093,22891.0,23314.0,1.43
214009022094,22891.0,23314.0,1.68
214008952096,22891.0,23037.0,0.98
214008952098,22891.0,23037.0,0.98
214008952099,22891.0,22910.0,1.43
214008952100,22891.0,22910.0,1.22
214009022145,23053.0,23072.0,1.04
214009022146,23053.0,23024.0,0.82
214009022147,23053.0,23024.0,0.7
214009022148,23053.0,23024.0,0.46
214009022149,23053.0,23072.0,0.46
214009022150,23053.0,23375.0,0.94
214009022151,23053.0,23314.0,0.49
214009022153,23053.0,23072.0,0.85
214009022154,23053.0,23024.0,0.76
214009022155,23053.0,23375.0,0.43
214009022156,23053.0,23483.0,0.85
214009022157,23053.0,23375.0,1.04
214009022158,23053.0,23314.0,0.73
214008952159,23053.0,23305.0,1.8
214008952160,23053.0,23305.0,1.95
214008952161,23053.0,23305.0,0.88
214008952162,23053.0,23146.0,1.13
214008952163,23053.0,23305.0,0.61
214008952164,23053.0,22968.0,0.46
214008952166,23053.0,23252.0,0.82
214008952167,23053.0,23252.0,1.19
214008842174,23053.0,23050.0,2.87
214009022175,23129.0,23024.0,1.13
214009022176,23129.0,23024.0,0.94
214009022177,23129.0,23286.0,0.09
214009022178,23129.0,23314.0,0.76
214009022179,23129.0,23024.0,1.55
214009022180,23129.0,23024.0,0.61
214008952187,23129.0,22886.0,1.1
214008952188,23129.0,23305.0,0.76
214008952189,23129.0,23305.0,1.46
214008842195,23129.0,22897.0,0.55
214008842197,23129.0,22997.0,0.55
214009052225,23031.0,23188.0,1.46
214009052226,23031.0,23216.0,0.85
214009052227,23031.0,22979.0,0.4
214009052229,23031.0,23188.0,5.36
214009052230,23031.0,23216.0,0.58
214009052231,23031.0,23175.0,1.28
214009052232,23031.0,23042.0,0.67
214009052233,23031.0,23216.0,2.41
214008872238,23031.0,23194.0,1.46
214008872240,23031.0,23194.0,0.24
214008872241,23031.0,23194.0,1.71
214008982250,23438.0,23138.0,2.41
214008982251,23438.0,22949.0,1.52
214008982252,23438.0,22949.0,2.29
214008982253,23438.0,22949.0,0.94
214008982254,23438.0,22949.0,1.04
214008982255,23438.0,23048.0,1.8
214008982256,23438.0,22949.0,0.91
214008982257,23438.0,23055.0,0.98
214008982258,23438.0,23138.0,0.7
214008982259,23438.0,23055.0,1.4
214008982260,23438.0,23055.0,1.98
214008982261,23438.0,23138.0,0.73
214008912262,23438.0,23392.0,1.43
214008912264,23438.0,23392.0,0.03
214008912265,23438.0,23154.0,1.86
214008912266,23438.0,23392.0,1.89
214008912267,23438.0,23020.0,0.85
214008912268,23438.0,23392.0,1.1
214008912269,23438.0,23220.0,0.37
214008912270,23438.0,23148.0,0.88
214008912271,23438.0,23276.0,1.4
214008912272,23438.0,23177.0,1.58
214008912273,23438.0,23118.0,1.8
214008912274,23438.0,23118.0,1.31
214008802275,23438.0,23145.0,2.1
214008802276,23438.0,23093.0,1.58
214008802277,23438.0,23000.0,1.25
214008802278,23438.0,23446.0,1.25
214008802279,23438.0,23217.0,1.19
214008802280,23438.0,23209.0,0.73
214008802281,23438.0,23145.0,0.34
214008802282,23438.0,23217.0,1.58
214008802283,23438.0,22902.0,0.52
214008802284,23438.0,23093.0,0.12
214008802285,23438.0,23000.0,1.07
214008802286,23438.0,23093.0,0.4
214008802287,23438.0,22902.0,0.88
214008802288,23438.0,22902.0,0.58
214008802289,23438.0,23217.0,0.52
214008802290,23438.0,23217.0,0.46
214008802291,23438.0,23217.0,2.96
214008802292,23438.0,23093.0,1.13
214008802293,23438.0,23217.0,1.95
214008802294,23438.0,23093.0,0.82
214008802295,23438.0,23093.0,1.65
214008812374,22991.0,23479.0,1.46
214008812375,22991.0,23376.0,1.22
214008812376,22991.0,23253.0,1.16
214008812377,22991.0,23128.0,0.61
214008812378,22991.0,23383.0,0.4
214008812379,22991.0,23253.0,1.07
214008812380,22991.0,23253.0,0.37
214008812381,22991.0,23131.0,2.26
214008812382,22991.0,23133.0,1.71
214008812383,22991.0,23128.0,0.58
214008812384,22991.0,23428.0,1.31
214009042410,23091.0,23144.0,0.79
214009042411,23091.0,23144.0,0.37
214009042412,23091.0,23469.0,2.47
214009042413,23091.0,23243.0,0.37
214009042414,23091.0,22985.0,4.3
214009042415,23091.0,22894.0,1.74
214009042416,23091.0,22894.0,0.94
214008852417,23091.0,23311.0,0.34
214008852418,23091.0,23311.0,2.44
214008852419,23091.0,23311.0,0.58
214008852420,23091.0,23490.0,1.01
214008852421,23091.0,23311.0,0.52
214008852422,23091.0,23311.0,1.68
214008852423,23091.0,23311.0,2.04
214008812424,23091.0,23253.0,2.13
214008812425,23091.0,23383.0,0.0
214008812426,23091.0,23383.0,0.52
214008812427,23091.0,23383.0,1.83
214008812428,23091.0,23253.0,1.49
214009072429,22968.0,23000.0,0.49
214009072431,22968.0,23000.0,0.79
214009072432,22968.0,23093.0,0.15
214009072434,22968.0,23000.0,0.18
214009072435,22968.0,23000.0,0.76
214009072436,22968.0,23446.0,0.43
214009072437,22968.0,23000.0,1.01
214009072439,22968.0,23000.0,1.31
214009072440,22968.0,23446.0,0.61
214009072441,22968.0,23145.0,1.71
214009072442,22968.0,23000.0,1.04
214008952443,22968.0,23053.0,0.67
214008952444,22968.0,23059.0,0.82
214008952445,22968.0,23059.0,1.92
214008952446,22968.0,23204.0,0.76
214008952447,22968.0,22972.0,1.62
214008952448,22968.0,22907.0,1.83
214008952449,22968.0,23204.0,0.94
214008952450,22968.0,22907.0,2.04
214008952451,22968.0,23204.0,0.61
214008952452,22968.0,23204.0,0.58
214008952453,22968.0,23053.0,0.4
214009042454,23444.0,23273.0,1.55
214009042455,23444.0,23243.0,0.49
214009042456,23444.0,22985.0,0.7
214009042457,23444.0,22985.0,1.8
214009042458,23444.0,23144.0,1.37
214009042459,23444.0,23273.0,0.43
214008852460,23444.0,23171.0,1.37
214008852461,23444.0,23166.0,0.49
214008852462,23444.0,23374.0,1.13
214008812463,23444.0,23479.0,0.21
214008812464,23444.0,23428.0,0.58
214008812466,23444.0,23253.0,1.19
214008812467,23444.0,23428.0,1.34
214009042468,23380.0,23186.0,0.21
214009042469,23380.0,23469.0,1.46
214009042470,23380.0,22894.0,1.13
214008852471,23380.0,23166.0,0.7
214008852472,23380.0,23462.0,0.94
214008852473,23380.0,23374.0,0.91
214008852474,23380.0,23171.0,1.4
214008852475,23380.0,23022.0,2.19
214008852476,23380.0,23171.0,0.64
214008852477,23380.0,23112.0,0.91
214008812478,23380.0,23428.0,0.64
214008812479,23380.0,23376.0,2.16
214009042480,23235.0,23144.0,2.23
214009042481,23235.0,23186.0,1.62
214009042482,23235.0,23144.0,3.23
214009042483,23235.0,23469.0,1.46
214009042484,23235.0,23144.0,0.12
214009042485,23235.0,23243.0,2.13
214009042486,23235.0,23144.0,0.27
214009042487,23235.0,23144.0,2.13
214009042488,23235.0,23399.0,0.06
214009042489,23235.0,23399.0,3.44
214009042490,23235.0,23186.0,2.77
214009042491,23235.0,23144.0,1.95
214009042492,23235.0,23144.0,0.61
214009042493,23235.0,23480.0,1.43
214009042494,23235.0,22894.0,0.91
214009042495,23235.0,23243.0,0.64
214009042496,23235.0,22985.0,1.83
214009042497,23235.0,22985.0,3.17
214009042498,23235.0,23480.0,0.91
214009042499,23235.0,23469.0,0.76
214009042500,23235.0,23144.0,0.64
214008852501,23235.0,23166.0,0.7
214008852502,23235.0,23171.0,1.65
214008852503,23235.0,23166.0,1.65
214008852504,23235.0,23374.0,0.98
214008852505,23235.0,23166.0,0.46
214008852506,23235.0,23171.0,0.76
214008852507,23235.0,23166.0,0.7
214008852508,23235.0,23171.0,1.83
214008852509,23235.0,23166.0,2.1
214008852510,23235.0,23311.0,0.58
214008812511,23235.0,23128.0,0.15
214008812512,23235.0,23479.0,1.04
214008812513,23235.0,23479.0,2.07
214008812514,23235.0,23383.0,0.91
214008812515,23235.0,23128.0,2.23
214008812516,23235.0,23383.0,2.32
214008812517,23235.0,23383.0,1.46
214009042518,23397.0,22985.0,1.49
214009042519,23397.0,22985.0,1.89
214009042520,23397.0,23243.0,0.21
214008852521,23397.0,23460.0,1.16
214008852522,23397.0,23166.0,1.13
214008852523,23397.0,23166.0,0.52
214008852524,23397.0,23166.0,0.55
214008852525,23397.0,23460.0,1.92
214008852526,23397.0,23460.0,2.26
214008852527,23397.0,23460.0,1.37
214008852528,23397.0,23022.0,2.59
214008852529,23397.0,23460.0,1.07
214008852530,23397.0,23171.0,0.61
214009072540,23305.0,23000.0,0.55
214009072542,23305.0,22902.0,0.15
214009072543,23305.0,23093.0,2.26
214009072545,23305.0,22902.0,1.43
214009072546,23305.0,22902.0,0.37
214009072547,23305.0,23217.0,0.82
214009072548,23305.0,23000.0,1.22
214008952549,23305.0,22972.0,2.38
214009072554,23037.0,23093.0,2.04
214008952555,23037.0,23067.0,0.27
214008952556,23037.0,22891.0,1.52
214008952557,23037.0,22907.0,1.71
214008952558,23037.0,22972.0,1.8
214008952559,23037.0,23067.0,1.71
214008952560,23037.0,23290.0,1.07
214008972561,23194.0,23302.0,1.98
214008972562,23194.0,23316.0,2.32
214008972563,23194.0,23302.0,1.86
214008972564,23194.0,23102.0,1.65
214008972565,23194.0,23291.0,2.38
214008972566,23194.0,23066.0,1.8
214008972567,23194.0,23316.0,1.34
214008972568,23194.0,23316.0,0.76
214008972569,23194.0,23302.0,2.8
214008972570,23194.0,23291.0,1.31
214008972571,23194.0,23102.0,1.92
214008972572,23194.0,23102.0,1.83
214008972573,23194.0,23465.0,2.35
214008972574,23194.0,23316.0,1.01
214008972575,23194.0,23316.0,0.61
214008872576,23194.0,23031.0,0.52
214008872577,23194.0,23021.0,1.01
214008872578,23194.0,23470.0,2.71
214008872579,23194.0,23021.0,2.62
214008872580,23194.0,23466.0,1.25
214008872581,23194.0,22970.0,1.8
214008872582,23194.0,23174.0,1.16
214008872583,23194.0,23174.0,0.4
214008872584,23194.0,23174.0,0.85
214008872585,23194.0,23466.0,1.58
214008872586,23194.0,23120.0,1.55
214008872587,23194.0,23174.0,1.28
214009072588,23252.0,23093.0,1.01
214009072589,23252.0,23093.0,4.02
214009072590,23252.0,23446.0,0.3
214009072591,23252.0,23446.0,0.85
214009072592,23252.0,23136.0,1.77
214009072593,23252.0,23446.0,1.83
214009072594,23252.0,23093.0,1.92
214009072595,23252.0,23446.0,1.4
214009072596,23252.0,23145.0,1.34
214008952597,23252.0,23204.0,0.79
214008952598,23252.0,23059.0,1.13
214008952599,23252.0,23067.0,0.88
214008952600,23252.0,23117.0,0.7
214008952601,23252.0,23117.0,0.12
214008952602,23252.0,23059.0,1.13
214008952603,23252.0,23059.0,0.67
214008952604,23252.0,23053.0,0.43
214008952605,23252.0,22972.0,0.94
214008952606,23252.0,23059.0,0.58
214008952607,23252.0,23053.0,1.55
214008952608,23252.0,23067.0,4.42
214008952609,23252.0,23059.0,1.68
214008952610,23252.0,23053.0,0.58
214008952611,23252.0,22907.0,1.31
214008952612,23252.0,23053.0,1.34
214008952613,23252.0,23067.0,0.85
214008952614,23252.0,23094.0,1.1
214008952615,23252.0,22907.0,1.71
214008952616,23252.0,23059.0,1.01
214009072618,22886.0,23217.0,1.37
214009072619,22886.0,23217.0,1.37
214009072620,22886.0,22902.0,1.22
214009072622,22886.0,23145.0,1.34
214009072623,22886.0,23093.0,0.64
214009072624,22886.0,22902.0,0.76
214009072625,22886.0,23093.0,0.49
214009072626,22886.0,23145.0,0.79
214009072627,22886.0,23217.0,1.07
214009072628,22886.0,23145.0,1.55
214009072629,22886.0,23145.0,2.04
214008952630,22886.0,23067.0,2.41
214008952631,22886.0,22907.0,0.55
214008952632,22886.0,23067.0,0.82
214008952633,22886.0,22891.0,2.99
214008952634,22886.0,22972.0,0.49
214008952635,22886.0,23067.0,0.43
214008952636,22886.0,23067.0,1.31
214008952637,22886.0,23290.0,0.34
214008952638,22886.0,23053.0,5.24
214008952639,22886.0,23053.0,1.49
214009072640,22910.0,23136.0,0.61
214009072641,22910.0,22902.0,1.8
214009072642,22910.0,23446.0,0.7
214009072643,22910.0,23145.0,1.37
214009072645,22910.0,23446.0,3.17
214008952646,22910.0,23204.0,1.07
214008952647,22910.0,23129.0,1.74
214008952648,22910.0,22907.0,5.52
214008952649,22910.0,22891.0,0.82
214008952650,22910.0,22891.0,1.52
214008952651,22910.0,23067.0,2.77
214008952652,22910.0,23059.0,1.16
214008952653,22910.0,23290.0,1.25
214009012654,23351.0,23179.0,0.85
214009012655,23351.0,23179.0,0.88
214009012656,23351.0,23179.0,0.46
214009012657,23351.0,23026.0,0.58
214009012658,23351.0,23179.0,1.86
214009012659,23351.0,23114.0,0.58
214009012660,23351.0,22918.0,0.64
214009012661,23351.0,23179.0,0.24
214009012662,23351.0,23413.0,1.1
214009012663,23351.0,23179.0,0.76
214009012664,23351.0,23274.0,0.76
214009012665,23351.0,23114.0,0.79
214009012666,23214.0,23026.0,1.8
214009012667,23214.0,23413.0,0.58
214008942668,23214.0,23082.0,0.7
214008942669,23214.0,23082.0,1.98
214008942670,23214.0,22931.0,1.95
214008942671,23214.0,23138.0,2.35
214008942672,23214.0,23055.0,0.85
214009012686,22877.0,22938.0,0.0
214009012687,22877.0,22938.0,0.67
214009012688,22877.0,23274.0,0.06
214009012689,22877.0,23114.0,0.0
214009012690,22877.0,22890.0,1.07
214009012691,22877.0,23179.0,1.16
214009012692,22877.0,22890.0,14.26
214009012693,22877.0,22890.0,0.21
214009012694,22877.0,22938.0,0.76
214009012695,23073.0,23274.0,1.55
214009012696,23073.0,23179.0,0.91
214009012697,23073.0,23179.0,0.64
214009012698,23073.0,23413.0,1.1
214009012699,23073.0,22938.0,0.67
214009012700,23073.0,23413.0,0.76
214009012701,23073.0,23179.0,0.73
214009012702,23073.0,22890.0,0.94
214009012703,23073.0,23274.0,2.1
214009012704,23073.0,23274.0,0.7
214009012705,23073.0,23179.0,1.25
214009012706,23073.0,23413.0,2.1
214009012707,23073.0,23114.0,1.34
214009012708,23073.0,23179.0,0.61
214008942709,23073.0,23082.0,0.7
214008942710,23073.0,23051.0,0.94
214008942711,23073.0,23082.0,0.82
214008942712,23073.0,23082.0,1.34
214008942713,23073.0,23082.0,0.49
214008942714,23073.0,23082.0,1.77
214008942715,23073.0,23082.0,1.43
214008942716,23073.0,23055.0,0.18
214008942717,23073.0,23082.0,3.78
214008942718,23073.0,23082.0,0.34
214008942719,23073.0,23055.0,2.56
214008942720,23073.0,23123.0,1.58
214008942721,23073.0,23082.0,4.08
214008942722,23073.0,23082.0,1.28
214008942723,23073.0,23082.0,0.79
214009012724,23208.0,23114.0,1.46
214009012725,23208.0,23114.0,1.13
214009012726,23208.0,23114.0,0.79
214009012727,23208.0,22938.0,1.86
214009012728,23208.0,23114.0,1.22
214009012729,23208.0,23435.0,0.79
214009012730,23208.0,23114.0,1.74
214009012731,23208.0,22938.0,1.77
214008942732,23208.0,23123.0,1.62
214008942733,23208.0,23147.0,0.55
214008942734,23208.0,23147.0,2.56
214008942735,23208.0,22949.0,1.22
214008942736,23208.0,23263.0,2.29
214008942737,23208.0,23123.0,0.98
214008942738,23208.0,23147.0,2.87
214008942739,23208.0,22949.0,0.61
214008942740,23208.0,23147.0,1.13
214008942741,23208.0,23123.0,2.99
214008942742,23208.0,23147.0,1.65
214008942743,23208.0,23055.0,1.55
214008942744,23208.0,23082.0,1.22
214009012745,23459.0,23413.0,0.58
214009012746,23459.0,23435.0,1.49
214009012747,23459.0,22938.0,1.07
214009012748,23459.0,23026.0,2.07
214009012749,23459.0,23179.0,0.27
214009012750,23459.0,23435.0,1.98
214009012751,23459.0,23435.0,1.98
214009012752,23459.0,22938.0,1.07
214009012753,22986.0,23274.0,2.38
214009012754,22986.0,23274.0,0.76
214009012755,22986.0,22918.0,1.13
214009012756,22986.0,23114.0,0.76
214009012757,22986.0,23435.0,1.92
214009012758,22986.0,23435.0,1.07
214009012759,22986.0,22918.0,1.34
214009012760,22986.0,22918.0,0.55
214009012761,22986.0,22918.0,1.25
214008942762,22986.0,23082.0,0.7
214008942763,22986.0,23147.0,1.01
214008942764,22986.0,23051.0,0.0
214008942765,22986.0,23051.0,1.58
214008942766,22986.0,23082.0,0.24
214008942767,22986.0,22949.0,0.94
214008942768,22986.0,22949.0,1.52
214008942769,22986.0,23051.0,0.52
214008942770,22986.0,23051.0,0.7
214008942771,22986.0,22949.0,0.64
214008942772,22986.0,23055.0,0.76
214008962773,23410.0,23479.0,1.34
214008962775,23410.0,23383.0,1.01
214006692776,23410.0,22990.0,1.34
214006692777,23410.0,23486.0,1.95
214006692778,23410.0,23486.0,2.71
214006692779,23410.0,23445.0,0.03
214006692780,23410.0,23445.0,1.4
214006692781,23410.0,22990.0,1.07
214006692782,23410.0,23237.0,0.67
214006692783,23410.0,23255.0,3.66
214006692784,23410.0,23445.0,1.04
214006692785,23410.0,22969.0,1.16
214006692794,23477.0,23420.0,4.15
214006692795,23477.0,23486.0,1.34
214006692796,23477.0,22969.0,1.83
214006692797,22865.0,23486.0,1.89
214006692798,22865.0,23486.0,1.86
214006692801,22865.0,23420.0,1.34
214008962802,23201.0,23131.0,2.44
214008962803,23201.0,23401.0,1.98
214006692805,23201.0,23420.0,1.19
214006692806,23201.0,23486.0,1.19
214006692807,23201.0,23237.0,0.88
214006692808,23201.0,23237.0,0.7
214006692809,23201.0,23237.0,0.85
214006692810,23201.0,23420.0,1.92
214006692811,23201.0,23255.0,1.07
214006692812,23201.0,23420.0,1.55
214008892817,23426.0,23064.0,0.76
214008892818,23426.0,23328.0,1.16
214008892819,23426.0,22997.0,0.55
214008922823,23340.0,22964.0,2.16
214008922824,23340.0,23382.0,1.28
214008922825,23340.0,22912.0,2.41
214008832826,23340.0,23409.0,3.51
214008962827,23113.0,23133.0,0.88
214008962828,23113.0,23479.0,0.85
214008962829,23113.0,23133.0,0.43
214008962830,23113.0,23133.0,1.01
214008962832,23113.0,23133.0,0.46
214008962833,23113.0,23133.0,1.07
214008962835,23113.0,23479.0,1.19
214008962836,23113.0,23133.0,1.07
214008962837,23113.0,23133.0,0.3
214008962838,23113.0,23253.0,1.43
214008962839,23113.0,23253.0,0.82
214008962840,23113.0,23479.0,0.37
214008962841,23113.0,22988.0,0.43
214008962842,23113.0,23482.0,0.98
214008962843,23113.0,22988.0,1.46
214006692844,23113.0,23247.0,1.8
214006692845,23113.0,23247.0,2.13
214006692846,23113.0,23075.0,0.67
214006692847,23113.0,23075.0,1.31
214006692848,23113.0,22990.0,1.07
214006692849,23113.0,23247.0,1.52
214006692850,23113.0,23247.0,0.94
214009032866,22959.0,23088.0,0.76
214009032867,22959.0,23012.0,0.73
214009032868,22959.0,23088.0,2.44
214009032869,22959.0,23050.0,1.34
214009032870,22959.0,23050.0,1.34
214009032871,22959.0,23012.0,4.88
214009032872,22959.0,23012.0,0.43
214009032873,22959.0,23088.0,1.04
214009032874,22959.0,22997.0,1.34
214009032875,22959.0,23050.0,0.64
214009032876,22959.0,23012.0,0.61
214009032877,22959.0,23050.0,6.0
214009032878,22959.0,23328.0,1.4
214009032879,22959.0,23050.0,1.01
214009042881,22894.0,23405.0,0.58
214009042882,22894.0,22962.0,1.28
214009042883,22894.0,22962.0,1.01
214009042884,22894.0,23235.0,0.79
214009042885,22894.0,22962.0,1.43
214009042887,22894.0,23405.0,0.76
214009042888,22894.0,23405.0,1.1
214009042889,22894.0,22962.0,1.77
214009042891,22894.0,22962.0,4.11
214009042892,22894.0,23091.0,0.91
214008782893,22894.0,22979.0,0.7
214008782895,22894.0,22979.0,1.71
214008782896,22894.0,22979.0,1.83
214008782897,22894.0,22979.0,1.31
214008782898,22894.0,22979.0,0.03
214008782899,22894.0,22979.0,1.55
214008782900,22894.0,22979.0,1.37
214008782901,22894.0,22979.0,1.43
214008782902,22894.0,23378.0,1.58
214008782903,22894.0,22979.0,1.34
214008782904,22894.0,22979.0,0.67
214008782905,22894.0,22979.0,0.67
214008782906,22894.0,22979.0,0.43
214008782907,22894.0,23188.0,1.28
214009032909,23036.0,23088.0,0.7
214009032913,23036.0,22997.0,0.79
214009032916,23036.0,23012.0,1.1
214009032921,23036.0,22983.0,0.18
214008982922,23161.0,23048.0,1.98
214008982923,23161.0,23048.0,1.95
214008982924,23161.0,23048.0,2.07
214008982925,23161.0,23048.0,1.4
214008982926,23161.0,23138.0,1.25
214008912927,23161.0,23392.0,2.53
214008912930,23161.0,23020.0,4.15
214008912931,23161.0,23177.0,0.88
214008912932,23161.0,23020.0,0.85
214008912933,23161.0,23118.0,0.12
214008912934,23161.0,23118.0,0.61
214008802935,23161.0,23209.0,0.37
214009042936,23399.0,23354.0,1.4
214009042937,23399.0,23354.0,1.74
214008782938,23399.0,22979.0,1.34
214008782939,23399.0,22979.0,1.16
214008782940,23399.0,23188.0,1.8
214008782941,23399.0,23042.0,1.43
214008782942,23399.0,23188.0,2.68
214008782943,23399.0,23216.0,0.43
214008782944,23399.0,23188.0,0.91
214009012945,22890.0,23101.0,1.58
214009012946,22890.0,23073.0,0.34
214009012947,22890.0,22877.0,1.37
214009012948,22890.0,23459.0,3.41
214009012949,22890.0,22957.0,2.93
214009012950,22890.0,22986.0,1.31
214009012951,22890.0,22986.0,1.8
214009012952,22890.0,23101.0,1.89
214009012953,22890.0,23101.0,0.91
214008922954,22890.0,22964.0,1.07
214008922955,22890.0,22964.0,1.22
214008922956,22890.0,22964.0,1.13
214008922957,22890.0,23139.0,0.49
214008922958,22890.0,23264.0,0.06
214008922959,22890.0,22964.0,1.77
214008922960,22890.0,23196.0,0.91
214008922961,22890.0,23196.0,5.18
214008922962,22890.0,23382.0,0.79
214008922963,22890.0,22964.0,1.74
214008922964,22890.0,23264.0,1.65
214008922965,22890.0,23139.0,1.65
214008832966,22890.0,23154.0,1.74
214008832967,22890.0,23392.0,9.05
214008832968,22890.0,23154.0,0.94
214008832969,22890.0,23409.0,1.55
214009012970,23435.0,23459.0,0.61
214009012971,23435.0,23073.0,1.07
214009012972,23435.0,23459.0,0.98
214009012973,23435.0,22986.0,1.4
214009012974,23435.0,23459.0,0.55
214009012975,23435.0,23459.0,1.13
214008922976,23435.0,22964.0,1.68
214008922977,23435.0,23382.0,4.3
214008922978,23435.0,23139.0,1.65
214008922979,23435.0,22912.0,1.68
214008922980,23435.0,22912.0,1.25
214008922981,23435.0,23196.0,0.67
214008922982,23435.0,22912.0,0.94
214008922983,23435.0,22912.0,1.52
214008922984,23435.0,23382.0,0.43
214008922985,23435.0,22912.0,0.0
214008922986,23435.0,23382.0,0.94
214008922987,23435.0,23382.0,0.55
214008922988,23435.0,23382.0,0.55
214008832989,23435.0,23177.0,1.43
214008832990,23435.0,23392.0,1.62
214008832991,23435.0,23020.0,2.38
214009012992,23274.0,23073.0,0.49
214009012993,23274.0,23351.0,3.69
214009012994,23274.0,23101.0,1.43
214009012995,23274.0,23073.0,1.89
214009012996,23274.0,23351.0,0.67
214009012997,23274.0,23073.0,0.61
214009012998,23274.0,23073.0,0.06
214009012999,23274.0,22986.0,0.64
214009013000,23274.0,22986.0,0.0
214009013001,23274.0,23208.0,3.6
214008923004,23274.0,23139.0,0.15
214008923005,23274.0,23264.0,1.68
214008923006,23274.0,22964.0,2.1
214008923007,23274.0,22889.0,0.94
214008923008,23274.0,23139.0,1.22
214008923009,23274.0,22964.0,0.52
214008923010,23274.0,23139.0,1.31
214008923011,23274.0,23264.0,0.3
214008923012,23274.0,23139.0,1.4
214008923013,23274.0,23196.0,1.13
214008923014,23274.0,23139.0,5.21
214008923015,23274.0,23139.0,0.67
214008923016,23274.0,23264.0,1.58
214008923017,23274.0,23264.0,1.46
214008833018,23274.0,23276.0,2.68
214008833019,23274.0,23020.0,1.98
214008833020,23274.0,23276.0,0.85
214008833021,23274.0,23276.0,2.29
214008833024,23274.0,23154.0,0.76
214008833025,23274.0,23409.0,0.64
214008833026,23274.0,23020.0,0.76
214008833029,23274.0,23177.0,1.71
214008833031,23274.0,23220.0,0.73
214009013032,23114.0,23101.0,4.18
214009013033,23114.0,23208.0,1.46
214009013034,23114.0,23208.0,0.64
214009013035,23114.0,23073.0,0.94
214009013036,23114.0,23208.0,0.49
214009013038,23114.0,23101.0,0.61
214009013039,23114.0,23208.0,0.64
214009013040,23114.0,22986.0,3.05
214009013041,23114.0,23351.0,1.01
214009013042,23114.0,23208.0,1.28
214009013043,23114.0,23101.0,4.66
214009013044,23114.0,22877.0,0.79
214009013045,23114.0,23073.0,0.15
214009013046,23114.0,23208.0,1.4
214009013047,23114.0,23073.0,0.55
214008833048,23114.0,23020.0,1.04
214008833049,23114.0,23276.0,0.0
214008833050,23114.0,23409.0,2.29
214008833051,23114.0,23409.0,0.88
214008833052,23114.0,23154.0,0.55
214008833053,23114.0,23392.0,1.92
214008833054,23114.0,23220.0,0.76
214008833055,23114.0,23392.0,0.91
214008833056,23114.0,23220.0,0.85
214008833058,23114.0,23154.0,0.43
214008833061,23114.0,23392.0,1.89
214008833062,23114.0,23154.0,1.65
214008833064,23114.0,23154.0,1.43
214008833065,23114.0,23020.0,0.91
214009013066,22918.0,22986.0,1.07
214009013067,22918.0,23101.0,1.95
214009013068,22918.0,22986.0,0.73
214009013069,22918.0,23208.0,1.68
214009013070,22918.0,22957.0,0.15
214009013071,22918.0,22986.0,0.52
214009013072,22918.0,23351.0,1.07
